id,json,geometrie,gemeinde_name,strasse_name
303472e0-3ef5-11e5-9fc2-0050569b7e95,"{""strasse_name"": ""Am Gutshaus"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""11300"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303472e0-3ef5-11e5-9fc2-0050569b7e95""}","LINESTRING (12.175088 54.148072, 12.176825 54.147889)","Rostock, Hanse- und Universitätsstadt",Am Gutshaus
30346fb6-3ef5-11e5-9fc0-0050569b7e95,"{""strasse_name"": ""Am Grenzschlachthof"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00400"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30346fb6-3ef5-11e5-9fc0-0050569b7e95""}","MULTILINESTRING ((12.091436 54.105297, 12.092280 54.107695), (12.092400 54.105631, 12.091966 54.105471))","Rostock, Hanse- und Universitätsstadt",Am Grenzschlachthof
3034e7fc-3ef5-11e5-a002-0050569b7e95,"{""strasse_name"": ""An der J\u00e4gerb\u00e4k"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00680"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034e7fc-3ef5-11e5-a002-0050569b7e95""}","MULTILINESTRING ((12.074677 54.113451, 12.080627 54.109646), (12.071200 54.113760, 12.070756 54.115791), (12.066297 54.113966, 12.071354 54.113753), (12.073474 54.113561, 12.074677 54.113451), (12.071354 54.113753, 12.073474 54.113561))","Rostock, Hanse- und Universitätsstadt",An der Jägerbäk
303450c6-3ef5-11e5-9fae-0050569b7e95,"{""strasse_name"": ""Am Bahnhof Bramow"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00320"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303450c6-3ef5-11e5-9fae-0050569b7e95""}","MULTILINESTRING ((12.087797 54.105430, 12.091480 54.101707), (12.091678 54.101528, 12.093524 54.101748), (12.091480 54.101707, 12.091305 54.101271))","Rostock, Hanse- und Universitätsstadt",Am Bahnhof Bramow
30343046-3ef5-11e5-9fa3-0050569b7e95,"{""strasse_name"": ""Alter Hafen Nord"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88030"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30343046-3ef5-11e5-9fa3-0050569b7e95""}","MULTILINESTRING ((12.086146 54.112263, 12.087185 54.113971), (12.084837 54.111057, 12.084579 54.110795), (12.084967 54.110489, 12.084579 54.110795), (12.085647 54.110746, 12.084967 54.110489), (12.085647 54.110746, 12.084837 54.111057), (12.086146 54.112263, 12.084837 54.111057), (12.086146 54.112263, 12.083955 54.113090), (12.086484 54.109020, 12.084967 54.110489), (12.086940 54.109575, 12.085647 54.110746), (12.084579 54.110795, 12.084036 54.110357))","Rostock, Hanse- und Universitätsstadt",Alter Hafen Nord
303468b8-3ef5-11e5-9fbc-0050569b7e95,"{""strasse_name"": ""Am Fischereihafen"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12490"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303468b8-3ef5-11e5-9fbc-0050569b7e95""}","LINESTRING (12.080037 54.113751, 12.087663 54.106737)","Rostock, Hanse- und Universitätsstadt",Am Fischereihafen
30343212-3ef5-11e5-9fa4-0050569b7e95,"{""strasse_name"": ""Alter Hafen S\u00fcd"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88040"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30343212-3ef5-11e5-9fa4-0050569b7e95""}","MULTILINESTRING ((12.089701 54.110931, 12.088970 54.111436), (12.089701 54.110931, 12.088970 54.111436), (12.086747 54.109057, 12.085719 54.108747), (12.086747 54.109057, 12.089701 54.110931), (12.088970 54.111436, 12.086747 54.109057))","Rostock, Hanse- und Universitätsstadt",Alter Hafen Süd
30340544-3ef5-11e5-9f8c-0050569b7e95,"{""strasse_name"": ""Adam-J.-Krusenstern-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00070"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30340544-3ef5-11e5-9f8c-0050569b7e95""}","MULTILINESTRING ((12.071735 54.129240, 12.074898 54.129996, 12.075001 54.130159, 12.076448 54.133175, 12.076530 54.134164), (12.075275 54.130733, 12.072686 54.130776))","Rostock, Hanse- und Universitätsstadt",Adam-J.-Krusenstern-Str.
30350764-3ef5-11e5-a010-0050569b7e95,"{""strasse_name"": ""Ankerring"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13240"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30350764-3ef5-11e5-a010-0050569b7e95""}","MULTILINESTRING ((12.105628 54.116412, 12.105997 54.113440), (12.103293 54.116271, 12.105628 54.116412))","Rostock, Hanse- und Universitätsstadt",Ankerring
3034d8d4-3ef5-11e5-9ffa-0050569b7e95,"{""strasse_name"": ""An den Oldendorfer Tannen"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12830"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034d8d4-3ef5-11e5-9ffa-0050569b7e95""}","LINESTRING (12.100131 54.131951, 12.105917 54.132481)","Rostock, Hanse- und Universitätsstadt",An den Oldendorfer Tannen
3034779a-3ef5-11e5-9fc5-0050569b7e95,"{""strasse_name"": ""Am Hechtgraben"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""10040"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034779a-3ef5-11e5-9fc5-0050569b7e95""}","LINESTRING (12.108593 54.113654, 12.109547 54.113380)","Rostock, Hanse- und Universitätsstadt",Am Hechtgraben
88d8b498-b11c-11e6-985b-0050569b7e95,"{""strasse_name"": ""Am Skandinavienkai"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88230"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""88d8b498-b11c-11e6-985b-0050569b7e95""}","MULTILINESTRING ((12.102771 54.138031, 12.100323 54.142505), (12.101144 54.142184, 12.100323 54.142505), (12.102763 54.137163, 12.101018 54.138029), (12.100658 54.142689, 12.100323 54.142505), (12.102771 54.138031, 12.102763 54.137163), (12.108247 54.138037, 12.102771 54.138031), (12.108247 54.138037, 12.102763 54.137163), (12.111576 54.137953, 12.108247 54.138037))","Rostock, Hanse- und Universitätsstadt",Am Skandinavienkai
30347600-3ef5-11e5-9fc4-0050569b7e95,"{""strasse_name"": ""Am Hansakai"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88160"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30347600-3ef5-11e5-9fc4-0050569b7e95""}","MULTILINESTRING ((12.105636 54.151500, 12.105933 54.150013, 12.106056 54.149397, 12.106139 54.149013, 12.106382 54.147748, 12.108604 54.148042, 12.109824 54.145917, 12.110427 54.144848), (12.105412 54.153662, 12.106663 54.151479, 12.108604 54.148043), (12.105931 54.150014, 12.106225 54.150039, 12.107373 54.150213), (12.107032 54.144426, 12.109824 54.145917), (12.106819 54.145526, 12.106382 54.147748))","Rostock, Hanse- und Universitätsstadt",Am Hansakai
3034590e-3ef5-11e5-9fb3-0050569b7e95,"{""strasse_name"": ""Am Breitling"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00340"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034590e-3ef5-11e5-9fb3-0050569b7e95""}","LINESTRING (12.098770 54.174354, 12.101007 54.174357)","Rostock, Hanse- und Universitätsstadt",Am Breitling
3034a904-3ef5-11e5-9fe0-0050569b7e95,"{""strasse_name"": ""Am Seehafen"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""10590"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034a904-3ef5-11e5-9fe0-0050569b7e95""}","MULTILINESTRING ((12.107432 54.144449, 12.108836 54.141481), (12.108794 54.144561, 12.109629 54.142361), (12.109629 54.142361, 12.116584 54.138587), (12.109629 54.142361, 12.111205 54.141483))","Rostock, Hanse- und Universitätsstadt",Am Seehafen
30346c1e-3ef5-11e5-9fbe-0050569b7e95,"{""strasse_name"": ""Am Getreidehafen"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88190"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30346c1e-3ef5-11e5-9fbe-0050569b7e95""}","MULTILINESTRING ((12.126828 54.151849, 12.125197 54.153179, 12.127388 54.152736, 12.130030 54.149236), (12.127885 54.152299, 12.131242 54.149525), (12.124202 54.155299, 12.126263 54.153634), (12.124951 54.154688, 12.125197 54.153179), (12.128832 54.148944, 12.127459 54.151347))","Rostock, Hanse- und Universitätsstadt",Am Getreidehafen
a845821e-20a9-11e7-a600-0050569946ac,"{""strasse_name"": ""Am Kohlelager"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""14190"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""a845821e-20a9-11e7-a600-0050569946ac""}","MULTILINESTRING ((12.118032 54.146319, 12.114011 54.153339), (12.115699 54.153672, 12.114011 54.153339), (12.114011 54.153339, 12.111565 54.152815))","Rostock, Hanse- und Universitätsstadt",Am Kohlelager
3034dfaa-3ef5-11e5-9ffd-0050569b7e95,"{""strasse_name"": ""An der Feuerwache"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88310"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034dfaa-3ef5-11e5-9ffd-0050569b7e95""}","MULTILINESTRING ((12.115344 54.143239, 12.113631 54.145005), (12.113631 54.145005, 12.114979 54.145517), (12.113631 54.145005, 12.113405 54.145416), (12.115671 54.143381, 12.115344 54.143239), (12.115766 54.143153, 12.115344 54.143239), (12.115671 54.143381, 12.116032 54.143503, 12.116202 54.143733, 12.115947 54.143794, 12.115671 54.143381))","Rostock, Hanse- und Universitätsstadt",An der Feuerwache
30348dca-3ef5-11e5-9fd1-0050569b7e95,"{""strasse_name"": ""Am K\u00fchlturm"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88360"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30348dca-3ef5-11e5-9fd1-0050569b7e95""}","MULTILINESTRING ((12.128827 54.140856, 12.128593 54.140920), (12.128268 54.140506, 12.127971 54.140849, 12.127934 54.141158), (12.127202 54.139119, 12.128268 54.140506), (12.128268 54.140506, 12.128593 54.140920), (12.128593 54.140920, 12.127934 54.141158), (12.127934 54.141158, 12.132786 54.146238))","Rostock, Hanse- und Universitätsstadt",Am Kühlturm
3034c4ca-3ef5-11e5-9fef-0050569b7e95,"{""strasse_name"": ""Am Warnowkai"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88150"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034c4ca-3ef5-11e5-9fef-0050569b7e95""}","MULTILINESTRING ((12.100026 54.150137, 12.102412 54.143587), (12.100800 54.146304, 12.099625 54.146245), (12.099625 54.146245, 12.100001 54.143997))","Rostock, Hanse- und Universitätsstadt",Am Warnowkai
3034b192-3ef5-11e5-9fe5-0050569b7e95,"{""strasse_name"": ""Am Steinkohlekraftwerk"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""10070"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034b192-3ef5-11e5-9fe5-0050569b7e95""}","MULTILINESTRING ((12.127202 54.139119, 12.126504 54.138890), (12.130871 54.137991, 12.127202 54.139119), (12.126385 54.139772, 12.126451 54.139667, 12.126419 54.139621, 12.126299 54.139654, 12.126385 54.139772), (12.127202 54.139119, 12.125664 54.139584, 12.125816 54.140220), (12.129785 54.145078, 12.126979 54.143270), (12.126979 54.143270, 12.124567 54.147850), (12.132295 54.146396, 12.129785 54.145078), (12.126979 54.143270, 12.126931 54.143136), (12.127485 54.142517, 12.127313 54.142732), (12.127313 54.142732, 12.126695 54.142893), (12.127508 54.142975, 12.127313 54.142732), (12.128347 54.142299, 12.126385 54.139772), (12.127485 54.142517, 12.125816 54.140220), (12.126695 54.142893, 12.125816 54.140220), (12.128347 54.142299, 12.127485 54.142517), (12.130237 54.144106, 12.128347 54.142299), (12.126931 54.143136, 12.126695 54.142893), (12.127508 54.142975, 12.126931 54.143136), (12.129785 54.145078, 12.127508 54.142975))","Rostock, Hanse- und Universitätsstadt",Am Steinkohlekraftwerk
3034a58a-3ef5-11e5-9fde-0050569b7e95,"{""strasse_name"": ""Am Sch\u00fcttgutkai"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""88170"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034a58a-3ef5-11e5-9fde-0050569b7e95""}","MULTILINESTRING ((12.115344 54.146461, 12.109272 54.155785), (12.112128 54.152519, 12.112188 54.152979), (12.113176 54.150636, 12.112128 54.152519), (12.114157 54.150832, 12.113176 54.150636), (12.115583 54.146509, 12.113176 54.150636), (12.112128 54.152519, 12.111656 54.152433), (12.115583 54.146509, 12.115344 54.146461), (12.115639 54.145850, 12.115344 54.146461), (12.115922 54.145905, 12.115583 54.146509))","Rostock, Hanse- und Universitätsstadt",Am Schüttgutkai
3034cd26-3ef5-11e5-9ff4-0050569b7e95,"{""strasse_name"": ""Am Yachthafen"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""12960"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034cd26-3ef5-11e5-9ff4-0050569b7e95""}","MULTILINESTRING ((12.101266 54.177249, 12.099531 54.178878), (12.097272 54.179817, 12.097028 54.179999), (12.097272 54.179817, 12.097028 54.179999), (12.098254 54.178432, 12.098559 54.177948, 12.098031 54.178365, 12.098254 54.178432), (12.099531 54.178878, 12.097272 54.179817), (12.099531 54.178878, 12.098254 54.178432), (12.101138 54.177010, 12.101067 54.176739), (12.101266 54.177249, 12.098198 54.176930), (12.101266 54.177249, 12.101138 54.177010), (12.101546 54.176740, 12.101138 54.177010), (12.097028 54.179999, 12.096874 54.180114))","Rostock, Hanse- und Universitätsstadt",Am Yachthafen
3034f756-3ef5-11e5-a00a-0050569b7e95,"{""strasse_name"": ""An der See"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00700"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034f756-3ef5-11e5-a00a-0050569b7e95""}","MULTILINESTRING ((12.101051 54.176182, 12.098307 54.176474), (12.098345 54.176707, 12.098307 54.176474), (12.098167 54.176710, 12.097954 54.177097), (12.101059 54.176468, 12.098307 54.176474))","Rostock, Hanse- und Universitätsstadt",An der See
3034f08a-3ef5-11e5-a007-0050569b7e95,"{""strasse_name"": ""An der Molkerei"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13400"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034f08a-3ef5-11e5-a007-0050569b7e95""}","LINESTRING (12.164960 54.075350, 12.162516 54.075393)","Rostock, Hanse- und Universitätsstadt",An der Molkerei
30351c0e-3ef5-11e5-a01b-0050569b7e95,"{""strasse_name"": ""Arndtstr."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00870"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30351c0e-3ef5-11e5-a01b-0050569b7e95""}","LINESTRING (12.136601 54.076998, 12.137736 54.076232)","Rostock, Hanse- und Universitätsstadt",Arndtstr.
303409b8-3ef5-11e5-9f8f-0050569b7e95,"{""strasse_name"": ""Adolf-Wilbrandt-Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00120"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303409b8-3ef5-11e5-9f8f-0050569b7e95""}","LINESTRING (12.138708 54.079020, 12.142238 54.078137)","Rostock, Hanse- und Universitätsstadt",Adolf-Wilbrandt-Str.
303499e6-3ef5-11e5-9fd8-0050569b7e95,"{""strasse_name"": ""Am Reifergraben"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00490"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303499e6-3ef5-11e5-9fd8-0050569b7e95""}","LINESTRING (12.137386 54.082203, 12.137515 54.081416)","Rostock, Hanse- und Universitätsstadt",Am Reifergraben
30349806-3ef5-11e5-9fd7-0050569b7e95,"{""strasse_name"": ""Am Petridamm"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00480"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30349806-3ef5-11e5-9fd7-0050569b7e95""}","LINESTRING (12.151290 54.091529, 12.156734 54.092242)","Rostock, Hanse- und Universitätsstadt",Am Petridamm
30347470-3ef5-11e5-9fc3-0050569b7e95,"{""strasse_name"": ""Am Haargraben"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13820"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30347470-3ef5-11e5-9fc3-0050569b7e95""}","LINESTRING (12.150479 54.089563, 12.152221 54.089404)","Rostock, Hanse- und Universitätsstadt",Am Haargraben
30349310-3ef5-11e5-9fd4-0050569b7e95,"{""strasse_name"": ""Am Lohm\u00fchlengraben"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""13860"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30349310-3ef5-11e5-9fd4-0050569b7e95""}","LINESTRING (12.149828 54.087965, 12.150893 54.089508)","Rostock, Hanse- und Universitätsstadt",Am Lohmühlengraben
3034bc32-3ef5-11e5-9fea-0050569b7e95,"{""strasse_name"": ""Am Teich"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00030"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034bc32-3ef5-11e5-9fea-0050569b7e95""}","MULTILINESTRING ((12.172039 54.095328, 12.172181 54.095365, 12.173501 54.095483, 12.177115 54.095850, 12.179758 54.096130), (12.178621 54.096010, 12.178459 54.096467))","Rostock, Hanse- und Universitätsstadt",Am Teich
3034288a-3ef5-11e5-9f9f-0050569b7e95,"{""strasse_name"": ""Alt Bartelsdorfer Str."", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00230"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""3034288a-3ef5-11e5-9f9f-0050569b7e95""}","MULTILINESTRING ((12.175767 54.098003, 12.177599 54.095903), (12.175000 54.098785, 12.175767 54.098003))","Rostock, Hanse- und Universitätsstadt",Alt Bartelsdorfer Str.
30350566-3ef5-11e5-a00f-0050569b7e95,"{""strasse_name"": ""An der Zingelwiese"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00710"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""30350566-3ef5-11e5-a00f-0050569b7e95""}","MULTILINESTRING ((12.158618 54.100391, 12.169523 54.096592), (12.157538 54.099247, 12.156675 54.099353))","Rostock, Hanse- und Universitätsstadt",An der Zingelwiese
303406f2-3ef5-11e5-9f8d-0050569b7e95,"{""strasse_name"": ""Adeborsweg"", ""kreis_name"": ""Rostock"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""kreis_schluessel"": ""13003"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_schluessel"": ""00100"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""uuid"": ""303406f2-3ef5-11e5-9f8d-0050569b7e95""}","LINESTRING (12.169577 54.098051, 12.172017 54.099464)","Rostock, Hanse- und Universitätsstadt",Adeborsweg
