id,json,geometrie,gemeinde_name,strasse_name,stat_bezirk_name
30347ad8-3ef5-11e5-9fc7-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30347ad8-3ef5-11e5-9fc7-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Heiderand"", ""strasse_schluessel"": ""13470"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.170077 54.167468, 12.170101 54.166696, 12.169958 54.166688, 12.169917 54.166650, 12.169928 54.166504, 12.169990 54.166436, 12.170016 54.166233, 12.170553 54.166267, 12.170468 54.166506), (12.169867 54.166231, 12.170016 54.166233), (12.170971 54.166702, 12.171121 54.166700, 12.171179 54.166375, 12.170553 54.166267), (12.171000 54.167522, 12.171008 54.167242, 12.170888 54.167234))","Rostock, Hanse- und Universitätsstadt",Am Heiderand,Stuthof
30347e34-3ef5-11e5-9fc9-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30347e34-3ef5-11e5-9fc9-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am J\u00e4geracker"", ""strasse_schluessel"": ""12930"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.201030 54.188438, 12.201470 54.188991, 12.202049 54.189835, 12.202147 54.189940, 12.202391 54.190072, 12.202895 54.190268, 12.203243 54.190477, 12.204588 54.191383, 12.205466 54.191950, 12.205950 54.192235, 12.206344 54.192493)","Rostock, Hanse- und Universitätsstadt",Am Jägeracker,Hinrichshagen
3034176e-3ef5-11e5-9f98-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034176e-3ef5-11e5-9f98-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Albin-K\u00f6bis-Str."", ""strasse_schluessel"": ""00180"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.150446 54.191359, 12.150392 54.191337, 12.150309 54.191346, 12.149170 54.191717), (12.150446 54.191359, 12.150433 54.191398, 12.150354 54.191444, 12.149258 54.191806), (12.149258 54.191806, 12.149236 54.191813), (12.149258 54.191806, 12.149170 54.191717), (12.149170 54.191717, 12.148159 54.192046), (12.149236 54.191813, 12.148542 54.192037), (12.148542 54.192037, 12.148805 54.192309, 12.149287 54.192149, 12.149346 54.191995, 12.149383 54.191969, 12.149236 54.191813), (12.148542 54.192037, 12.148244 54.192135), (12.148244 54.192135, 12.148159 54.192046), (12.144987 54.192643, 12.145091 54.192219, 12.145069 54.192163, 12.145034 54.192148, 12.144536 54.192103, 12.144452 54.192132, 12.144432 54.192162, 12.144331 54.192588), (12.144987 54.192643, 12.144331 54.192588), (12.145433 54.192683, 12.144987 54.192643), (12.144987 54.192643, 12.144905 54.192943, 12.144842 54.192993, 12.144783 54.193001, 12.144332 54.192964, 12.144260 54.192928, 12.144253 54.192903, 12.144331 54.192588), (12.145433 54.192683, 12.145240 54.193556), (12.146601 54.192041, 12.146589 54.191985, 12.146380 54.191546, 12.146313 54.191506, 12.145419 54.191624, 12.145388 54.191649, 12.145389 54.191669, 12.145476 54.191853, 12.145512 54.192127, 12.145572 54.192204), (12.146601 54.192041, 12.145701 54.192166, 12.145572 54.192204), (12.147078 54.192402, 12.146757 54.192075, 12.146697 54.192051, 12.146601 54.192041), (12.148244 54.192135, 12.147165 54.192493), (12.148159 54.192046, 12.147078 54.192402), (12.147165 54.192493, 12.147078 54.192402), (12.145572 54.192204, 12.145542 54.192228, 12.145512 54.192306, 12.145442 54.192589, 12.145433 54.192683), (12.147078 54.192402, 12.146490 54.192555, 12.146125 54.192607, 12.145652 54.192628, 12.145433 54.192683), (12.147865 54.193225, 12.147165 54.192493), (12.147165 54.192493, 12.146721 54.192615, 12.146257 54.192697, 12.145579 54.192728, 12.145433 54.192683))","Rostock, Hanse- und Universitätsstadt",Albin-Köbis-Str.,Seebad Markgrafenheide
3034daaa-3ef5-11e5-9ffb-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034daaa-3ef5-11e5-9ffb-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der alten Baumschule"", ""strasse_schluessel"": ""12950"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.209301 54.190811, 12.209894 54.190671), (12.207777 54.190880, 12.208237 54.190815, 12.208430 54.190806, 12.209301 54.190811), (12.209301 54.190811, 12.209167 54.190867), (12.209581 54.191522, 12.209167 54.190867), (12.209167 54.190867, 12.209099 54.190894, 12.208512 54.191598))","Rostock, Hanse- und Universitätsstadt",An der alten Baumschule,Hinrichshagen
303494b4-3ef5-11e5-9fd5-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303494b4-3ef5-11e5-9fd5-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Markt"", ""strasse_schluessel"": ""00460"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.082649 54.174044, 12.081977 54.174005, 12.081887 54.174543, 12.082550 54.174581)","Rostock, Hanse- und Universitätsstadt",Am Markt,Seebad Warnemünde II
3034d096-3ef5-11e5-9ff6-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034d096-3ef5-11e5-9ff6-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Anastasiastr."", ""strasse_schluessel"": ""00720"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.084151 54.179705, 12.084977 54.177074)","Rostock, Hanse- und Universitätsstadt",Anastasiastr.,Seebad Warnemünde I
303423a8-3ef5-11e5-9f9c-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303423a8-3ef5-11e5-9f9c-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alexandrinenstr."", ""strasse_schluessel"": ""08910"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.086263 54.180381, 12.086424 54.179462, 12.086672 54.177671, 12.086728 54.177392, 12.086800 54.177212, 12.086932 54.176962), (12.087583 54.175782, 12.087735 54.175397, 12.087824 54.175287, 12.087900 54.175225, 12.088108 54.175124, 12.088793 54.174912), (12.087419 54.176688, 12.087531 54.176353, 12.087583 54.175782))","Rostock, Hanse- und Universitätsstadt",Alexandrinenstr.,
8b82e476-118e-11e6-9e4c-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""8b82e476-118e-11e6-9e4c-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Wendebecken"", ""strasse_schluessel"": ""13960"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.089455 54.171059, 12.088608 54.171716, 12.088532 54.171724, 12.086283 54.170754, 12.086226 54.170691, 12.086631 54.170355, 12.086770 54.170207)","Rostock, Hanse- und Universitätsstadt",Am Wendebecken,Seebad Warnemünde III
cf525b06-d892-11e7-a5ed-0050569946ac,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""cf525b06-d892-11e7-a5ed-0050569946ac"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Schleusenberg"", ""strasse_schluessel"": ""14220"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.076751 54.168232, 12.077343 54.167971, 12.078340 54.167562)","Rostock, Hanse- und Universitätsstadt",Am Schleusenberg,Seebad Warnemünde IV
3034f940-3ef5-11e5-a00b-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034f940-3ef5-11e5-a00b-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Stadtautobahn"", ""strasse_schluessel"": ""00650"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.082559 54.170505, 12.082391 54.170355, 12.081676 54.169828, 12.072296 54.163439, 12.071936 54.163150, 12.071598 54.162817, 12.071316 54.162485, 12.071127 54.162182, 12.071000 54.161937, 12.070886 54.161678, 12.070783 54.161363, 12.068480 54.150415, 12.068131 54.148859, 12.067996 54.148427, 12.067828 54.148040, 12.067658 54.147720, 12.067405 54.147319, 12.067220 54.147068, 12.066633 54.146400, 12.064145 54.143904, 12.063923 54.143655, 12.063719 54.143414, 12.063335 54.142874, 12.063044 54.142357, 12.062878 54.141988, 12.062716 54.141508, 12.062645 54.141231, 12.062590 54.140884, 12.062554 54.140326, 12.062582 54.139883, 12.062620 54.139657, 12.063181 54.137070, 12.063250 54.136465, 12.063239 54.136075, 12.063075 54.134613, 12.063054 54.134129, 12.063073 54.133794, 12.063211 54.132841, 12.064810 54.123176), (12.064811 54.123172, 12.065785 54.117254, 12.065976 54.116248, 12.066043 54.115681, 12.066259 54.114349, 12.066297 54.113966, 12.066583 54.112159, 12.066632 54.111678, 12.066629 54.111243, 12.066597 54.110845, 12.066547 54.110514, 12.066456 54.110080, 12.065655 54.107650, 12.065344 54.106758, 12.064825 54.105070))","Rostock, Hanse- und Universitätsstadt",An der Stadtautobahn,
30350390-3ef5-11e5-a00e-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30350390-3ef5-11e5-a00e-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Werft"", ""strasse_schluessel"": ""13540"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.083811 54.160349, 12.078509 54.160632), (12.084369 54.160134, 12.084019 54.160314, 12.083811 54.160349), (12.084369 54.160134, 12.084516 54.160195, 12.084539 54.160233, 12.084533 54.160268, 12.084505 54.160296, 12.084422 54.160321, 12.083811 54.160349), (12.089266 54.159783, 12.084779 54.160035, 12.084632 54.160053, 12.084369 54.160134))","Rostock, Hanse- und Universitätsstadt",An der Werft,Seebad Warnemünde III
3034a22e-3ef5-11e5-9fdd-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034a22e-3ef5-11e5-9fdd-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Schmarler Bach"", ""strasse_schluessel"": ""13140"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.070515 54.138093, 12.070711 54.138092, 12.071032 54.138052, 12.073587 54.137600, 12.075288 54.137263, 12.075325 54.137213, 12.075312 54.137172, 12.075078 54.136729)","Rostock, Hanse- und Universitätsstadt",Am Schmarler Bach,Schmarl I
f627cbfa-9c3c-11e6-84fe-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""f627cbfa-9c3c-11e6-84fe-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alte Warnem\u00fcnder Chaussee"", ""strasse_schluessel"": ""00250"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.066753 54.141571, 12.066454 54.140142, 12.066290 54.139661, 12.066042 54.139070, 12.066003 54.138840, 12.066011 54.138634, 12.065989 54.138220), (12.066121 54.135840, 12.065803 54.136071, 12.065625 54.136243, 12.065499 54.136454, 12.065445 54.136595, 12.065392 54.136831, 12.065419 54.137009, 12.065435 54.138045, 12.065498 54.138105, 12.065801 54.138192, 12.065989 54.138220), (12.065989 54.138220, 12.065970 54.137872), (12.066906 54.142315, 12.066753 54.141571), (12.067239 54.143697, 12.067086 54.143155, 12.066906 54.142315), (12.068043 54.141499, 12.067851 54.141550, 12.066753 54.141571), (12.069117 54.141272, 12.069027 54.141232, 12.068790 54.141175, 12.068102 54.141177, 12.068052 54.141206, 12.068038 54.141239, 12.068043 54.141499), (12.069117 54.141272, 12.068956 54.141380, 12.068760 54.141465, 12.068534 54.141496, 12.068043 54.141499), (12.069580 54.141245, 12.069174 54.141249, 12.069117 54.141272), (12.069779 54.142016, 12.069465 54.142043, 12.069075 54.142232, 12.068972 54.142258, 12.068373 54.142268, 12.068040 54.142337, 12.067431 54.142292, 12.066906 54.142315), (12.069580 54.141245, 12.069849 54.141247, 12.069902 54.141230, 12.069930 54.141195, 12.069907 54.141145, 12.069858 54.141118, 12.069745 54.141119, 12.069580 54.141245), (12.069779 54.142016, 12.069892 54.141942, 12.069992 54.141903, 12.070053 54.141902, 12.070106 54.141924, 12.070122 54.141953, 12.070117 54.141981, 12.070053 54.142010, 12.069779 54.142016))","Rostock, Hanse- und Universitätsstadt",Alte Warnemünder Chaussee,
30351538-3ef5-11e5-a017-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30351538-3ef5-11e5-a017-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Anton-Saefkow-Str."", ""strasse_schluessel"": ""00760"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.081318 54.099476, 12.081883 54.100112)","Rostock, Hanse- und Universitätsstadt",Anton-Saefkow-Str.,Reutershagen II
303426fa-3ef5-11e5-9f9e-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303426fa-3ef5-11e5-9f9e-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Alpenweg"", ""strasse_schluessel"": ""10190"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.076543 54.093006, 12.076622 54.092942, 12.076883 54.092354, 12.076928 54.092284, 12.076965 54.092260), (12.076146 54.094217, 12.076124 54.094191, 12.076142 54.094120, 12.076532 54.093124))","Rostock, Hanse- und Universitätsstadt",Alpenweg,Reutershagen III
3035269a-3ef5-11e5-a021-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3035269a-3ef5-11e5-a021-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Asternhof"", ""strasse_schluessel"": ""13420"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.080098 54.088031, 12.079694 54.088123, 12.079596 54.088014, 12.079486 54.087945, 12.079042 54.087781, 12.078912 54.087769, 12.078805 54.087814, 12.078459 54.088147, 12.078439 54.088188, 12.078452 54.088231, 12.078493 54.088259, 12.078724 54.088340, 12.079574 54.088385, 12.079642 54.088373, 12.079696 54.088327, 12.079721 54.088187, 12.079694 54.088123)","Rostock, Hanse- und Universitätsstadt",Asternhof,Gartenstadt/Stadtweide I
3035285c-3ef5-11e5-a022-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3035285c-3ef5-11e5-a022-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Asternweg"", ""strasse_schluessel"": ""00910"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.079129 54.086567, 12.079282 54.086427, 12.079678 54.084216, 12.079703 54.084139, 12.080145 54.083261, 12.080233 54.083151), (12.079475 54.086709, 12.079405 54.086802, 12.079401 54.086835, 12.079425 54.086889, 12.079815 54.087606, 12.080175 54.088154, 12.080351 54.088385, 12.080523 54.088572, 12.080699 54.088719, 12.080856 54.088811))","Rostock, Hanse- und Universitätsstadt",Asternweg,Gartenstadt/Stadtweide I
30347fe2-3ef5-11e5-9fca-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30347fe2-3ef5-11e5-9fca-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Kabutzenhof"", ""strasse_schluessel"": ""00420"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.109563 54.089122, 12.110809 54.090484, 12.111598 54.091386, 12.112793 54.092672, 12.113624 54.093601, 12.113842 54.093905)","Rostock, Hanse- und Universitätsstadt",Am Kabutzenhof,
3034dd8e-3ef5-11e5-9ffc-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034dd8e-3ef5-11e5-9ffc-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Elisabethwiese"", ""strasse_schluessel"": ""00620"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.108822 54.091990, 12.108921 54.091974, 12.109443 54.091810, 12.109776 54.091820, 12.109889 54.091800, 12.110478 54.091612, 12.110514 54.091587, 12.110604 54.091378)","Rostock, Hanse- und Universitätsstadt",An der Elisabethwiese,Kröpeliner-Tor-Vorstadt IV
30340850-3ef5-11e5-9f8e-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30340850-3ef5-11e5-9f8e-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Adolf-Becker-Str."", ""strasse_schluessel"": ""00110"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.106021 54.091464, 12.106637 54.091276, 12.106755 54.091275, 12.107366 54.091480, 12.107869 54.091696, 12.108186 54.091878, 12.108392 54.092079)","Rostock, Hanse- und Universitätsstadt",Adolf-Becker-Str.,Kröpeliner-Tor-Vorstadt IV
30350a84-3ef5-11e5-a011-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30350a84-3ef5-11e5-a011-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Anklamer Str."", ""strasse_schluessel"": ""00730"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.101296 54.088079, 12.102455 54.087722)","Rostock, Hanse- und Universitätsstadt",Anklamer Str.,Hansaviertel I
30352168-3ef5-11e5-a01e-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30352168-3ef5-11e5-a01e-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Arnold-Bernhard-Str."", ""strasse_schluessel"": ""12500"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.126050 54.085620, 12.124630 54.085452, 12.123910 54.085347, 12.123518 54.085311), (12.117975 54.085290, 12.120286 54.085925, 12.120555 54.085975, 12.120730 54.085986, 12.121105 54.085948, 12.121318 54.085885, 12.122110 54.085519, 12.122338 54.085445, 12.122611 54.085378, 12.123063 54.085318, 12.123518 54.085311))","Rostock, Hanse- und Universitätsstadt",Arnold-Bernhard-Str.,Kröpeliner-Tor-Vorstadt III
3034e306-3ef5-11e5-9fff-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034e306-3ef5-11e5-9fff-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""An der Hasenb\u00e4k"", ""strasse_schluessel"": ""00660"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.111621 54.084336, 12.111531 54.084683, 12.111546 54.084797, 12.112275 54.085595)","Rostock, Hanse- und Universitätsstadt",An der Hasenbäk,Kröpeliner-Tor-Vorstadt IV
30349ee6-3ef5-11e5-9fdb-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30349ee6-3ef5-11e5-9fdb-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am R\u00f6per"", ""strasse_schluessel"": ""00510"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.109700 54.084690, 12.110264 54.084325)","Rostock, Hanse- und Universitätsstadt",Am Röper,Kröpeliner-Tor-Vorstadt IV
30351f7e-3ef5-11e5-a01d-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30351f7e-3ef5-11e5-a01d-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Arno-Holz-Str."", ""strasse_schluessel"": ""00880"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.111334 54.086488, 12.109700 54.084690)","Rostock, Hanse- und Universitätsstadt",Arno-Holz-Str.,Kröpeliner-Tor-Vorstadt IV
30345a9e-3ef5-11e5-9fb4-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30345a9e-3ef5-11e5-9fb4-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Brink"", ""strasse_schluessel"": ""00350"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.121048 54.087981, 12.121179 54.087932, 12.121652 54.087599)","Rostock, Hanse- und Universitätsstadt",Am Brink,Kröpeliner-Tor-Vorstadt IV
3034526a-3ef5-11e5-9faf-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""3034526a-3ef5-11e5-9faf-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Belowberg"", ""strasse_schluessel"": ""14000"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.175422 54.149295, 12.176650 54.149290)","Rostock, Hanse- und Universitätsstadt",Am Belowberg,Nienhagen
303472e0-3ef5-11e5-9fc2-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""303472e0-3ef5-11e5-9fc2-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Gutshaus"", ""strasse_schluessel"": ""11300"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","LINESTRING (12.175088 54.148072, 12.176825 54.147889)","Rostock, Hanse- und Universitätsstadt",Am Gutshaus,Nienhagen
30346fb6-3ef5-11e5-9fc0-0050569b7e95,"{""kreis_schluessel"": ""13003"", ""gemeindeverband_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""uuid"": ""30346fb6-3ef5-11e5-9fc0-0050569b7e95"", ""gemeindeverband_schluessel"": ""130030000"", ""strasse_name"": ""Am Grenzschlachthof"", ""strasse_schluessel"": ""00400"", ""gemeinde_name"": ""Rostock, Hanse- und Universit\u00e4tsstadt"", ""gemeinde_schluessel"": ""130030000000"", ""kreis_name"": ""Rostock""}","MULTILINESTRING ((12.091436 54.105297, 12.091966 54.105471, 12.092089 54.105646, 12.092456 54.106068, 12.092658 54.106455, 12.092703 54.106699, 12.092698 54.106898, 12.092670 54.107044, 12.092609 54.107207, 12.092471 54.107448, 12.092280 54.107695), (12.092400 54.105631, 12.091966 54.105471))","Rostock, Hanse- und Universitätsstadt",Am Grenzschlachthof,Kröpeliner-Tor-Vorstadt I
